230411AB,230411,230411AB,Lebangkar
230411AC,230411,230411AC,Ropang
230411AD,230411,230411AD,Lawin
230411AE,230411,230411AE,Ranan
230413AA,230413,230413AA,Sepakat
230413AB,230413,230413AB,Sp I Prode
230413AC,230413,230413AC,Plampang
230413AD,230413,230413AD,Sepayung
230413AE,230413,230413AE,Teluk Santong
230413AF,230413,230413AF,Muer
230413AG,230413,230413AG,Brang Kolong
230413AH,230413,230413AH,Selante
230413AI,230413,230413AI,Usar
230413AJ,230413,230413AJ,Sp Ii Prode
230413AK,230413,230413AK,Sp Iii Prode
230413AL,230413,230413AL,SP IV BUIN BATU
230414AA,230414,230414AA,Empang Atas
230414AB,230414,230414AB,Empang Bawah
230414AC,230414,230414AC,Boal
230414AD,230414,230414AD,Jotang
230414AE,230414,230414AE,Ongko
230414AF,230414,230414AF,Lamenta
230414AG,230414,230414AG,Gapit
230414AH,230414,230414AH,Pamanto
230414AI,230414,230414AI,Jotang Beru
230414AJ,230414,230414AJ,Bunga Eja
230415AA,230415,230415AA,Karang Dima
230415AB,230415,230415AB,Labuan Sumbawa
230415AC,230415,230415AC,Labuhan Badas
230415AD,230415,230415AD,Labuan Aji
230415AE,230415,230415AE,Sebotok
230415AF,230415,230415AF,Bajo Medang
230415AG,230415,230415AG,Bugis Medang
230416AA,230416,230416AA,Mapin Rea
230416AB,230416,230416AB,Mapin Kebak
230416AC,230416,230416AC,Labuan Mapin
230416AD,230416,230416AD,Lekong
230416AE,230416,230416AE,Gontar
230416AF,230416,230416AF,Usar Mapin
230416AG,230416,230416AG,Gontar Baru
230416AH,230416,230416AH,Mapin Beru
230419AA,230419,230419AA,Jaya Makmur
230419AB,230419,230419AB,Sekokat
230419AC,230419,230419AC,Suka Damai
230419AD,230419,230419AD,Labangka
230419AE,230419,230419AE,Suka Mulya
230420AA,230420,230420AA,Kerato
230420AB,230420,230420AB,Uma Beringin
230420AC,230420,230420AC,Pelat
230420AD,230420,230420AD,Kerekeh
230420AE,230420,230420AE,Boak
230420AF,230420,230420AF,Pungka
230420AG,230420,230420AG,Jorok
230420AH,230420,230420AH,Nijang
230421AA,230421,230421AA,Luk
230421AB,230421,230421AB,Rhee
230421AC,230421,230421AC,Rhee Loka
230421AD,230421,230421AD,Sampe
230422AA,230422,230422AA,Juru Mapin
230422AB,230422,230422AB,Labuhan Burung
230422AC,230422,230422AC,Pulau Kaung
230422AD,230422,230422AD,Tarusa
230422AE,230422,230422AE,Kalabeso
230422AF,230422,230422AF,Buin Baru
230423AA,230423,230423AA,Sebewe
230423AB,230423,230423AB,Pungkit
230423AC,230423,230423AC,Kukin
230423AD,230423,230423AD,Baru Tahan
230423AE,230423,230423AE,Penyaring
230423AF,230423,230423AF,Songkar
230424AA,230424,230424AA,Maronge
230424AB,230424,230424AB,Labuhan Sangoro
230424AC,230424,230424AC,Simu
230424AD,230424,230424AD,Pemasar
230425AA,230425,230425AA,Labuan Bontong
230425AB,230425,230425AB,Labuan Aji
230425AC,230425,230425AC,Bantulanteh
230425AD,230425,230425AD,Labuan Jambu
230425AE,230425,230425AE,Banda
230425AF,230425,230425AF,Tolo Oi
230425AG,230425,230425AG,Mata
230425AH,230425,230425AH,Pidang
230426AA,230426,230426AA,Lopok
230426AB,230426,230426AB,Langam
230426AC,230426,230426AC,Pungkit
230426AD,230426,230426AD,Lopok Beru
230426AE,230426,230426AE,Berora
230426AF,230426,230426AF,Mama
230426AG,230426,230426AG,Tatede
230427AA,230427,230427AA,Lenangguar
230427AB,230427,230427AB,Tatebal
230427AC,230427,230427AC,Ledang
230427AD,230427,230427AD,Telaga
230428AA,230428,230428AA,Mungkin
230428AB,230428,230428AB,Kelawis
230428AC,230428,230428AC,Sebeok
230428AD,230428,230428AD,Senawang
230429AA,230429,230429AA,Motong
230429AB,230429,230429AB,Jorok
230429AC,230429,230429AC,Stowe Brang
230429AD,230429,230429AD,Tengah
230429AE,230429,230429AE,Sabedo
230429AF,230429,230429AF,Orong Bawa
230429AG,230429,230429AG,Labuan Bajo
230429AH,230429,230429AH,Pukat
230429AI,230429,230429AI,Bale Brang
230430AA,230430,230430AA,Dete
230430AB,230430,230430AB,Lape
230430AC,230430,230430AC,Labuan Kuris
230430AD,230430,230430AD,Hijrah
230431AA,230431,230431AA,Sepukur
230431AB,230431,230431AB,Ai Mual
230431AC,230431,230431AC,Lantung
230431AD,230431,230431AD,Padesa
230501AA,230501,230501AA,Huu
230501AB,230501,230501AB,Daha
230501AC,230501,230501AC,Rasabou
230501AD,230501,230501AD,Cempi Jaya
230501AE,230501,230501AE,Adu
230501AF,230501,230501AF,Sawe
230501AG,230501,230501AG,MARADA
230501AH,230501,230501AH,PERSIAPAN JALA
230502AA,230502,230502AA,Karijawa
230502AB,230502,230502AB,Potu
230502AC,230502,230502AC,Bada
230502AD,230502,230502AD,Bali
230502AE,230502,230502AE,Dorotangga
230502AF,230502,230502AF,Mbawi
230502AG,230502,230502AG,Dorebara
230502AH,230502,230502AH,Kandai Satu
230502AI,230502,230502AI,Oo
230502AJ,230502,230502AJ,Katua
230502AK,230502,230502AK,Karamabura
230502AL,230502,230502AL,Kareke
230502AM,230502,230502AM,Mangge Nae
230502AN,230502,230502AN,Mangge Asi
230502AO,230502,230502AO,PERSIAPAN SORISAKOLO
230503AA,230503,230503AA,Kandai Dua
230503AB,230503,230503AB,Bakajaya
230503AC,230503,230503AC,Riwo
230503AD,230503,230503AD,Madaprama
230503AE,230503,230503AE,Bara
230503AF,230503,230503AF,Nowa
230503AG,230503,230503AG,Wawonduru
230503AH,230503,230503AH,Matua
230503AI,230503,230503AI,Montabaru
230503AJ,230503,230503AJ,Simpasai
230503AK,230503,230503AK,Saneo
230503AL,230503,230503AL,Mumbu
230503AM,230503,230503AM,SERAKAPI
230503AN,230503,230503AN,PERSIAPAN RABABAKA
230504AA,230504,230504AA,Malaju
230504AB,230504,230504AB,Mbuju
230504AC,230504,230504AC,Kramat
230504AD,230504,230504AD,Lasi
230504AE,230504,230504AE,K I W U
230504AF,230504,230504AF,Taropo
230505AA,230505,230505AA,Kempo
230505AB,230505,230505AB,Taa
230505AC,230505,230505AC,Soro
230505AD,230505,230505AD,Konte
230505AE,230505,230505AE,So Nggajah
230505AF,230505,230505AF,Doro Kobo
230505AG,230505,230505AG,Tolo Kalo
230505AH,230505,230505AH,SORO TIMUR
230505AI,230505,230505AI,SORO BARAT
230506AA,230506,230506AA,Doropeti
230506AB,230506,230506AB,Beringin Jaya
230506AC,230506,230506AC,Pekat
230506AD,230506,230506AD,Sorinomo
230506AE,230506,230506AE,Tambora
230506AF,230506,230506AF,Kadindi
230506AG,230506,230506AG,Nangamiro
230506AH,230506,230506AH,Calabai
230506AI,230506,230506AI,Kadindi Barat
230506AJ,230506,230506AJ,Upt. Nangakara
230506AK,230506,230506AK,PERSIAPAN KAROMBO
230506AL,230506,230506AL,PERSIAPAN SORI TATANGA
230507AA,230507,230507AA,Ranggo
230507AB,230507,230507AB,Lepadi
230507AC,230507,230507AC,Jambu
230507AD,230507,230507AD,Lune
230507AE,230507,230507AE,Upt Woko
230507AF,230507,230507AF,TEMBA LAE
230508AA,230508,230508AA,Kwangko
230508AB,230508,230508AB,Nangatumpu
230508AC,230508,230508AC,Banggo
230508AD,230508,230508AD,Soriutu
230508AE,230508,230508AE,Doromelo
230508AF,230508,230508AF,Lanci Jaya
230508AG,230508,230508AG,Nusa Jaya
230508AH,230508,230508AH,Suka Damai
230508AI,230508,230508AI,Kampasi Meci
230508AJ,230508,230508AJ,Tanju
230508AK,230508,230508AK,ANAMINA
230508AL,230508,230508AL,TEKA SIRE
230508AM,230508,230508AM,KAMPAS MECI
230601AA,230601,230601AA,Tolotangga
230601AB,230601,230601AB,Sondo
230601AC,230601,230601AC,Simpasai
230601AD,230601,230601AD,Sie
230601AE,230601,230601AE,Tangga
230601AF,230601,230601AF,Monta
230601AG,230601,230601AG,Sekuru
230601AH,230601,230601AH,Baralau
230601AI,230601,230601AI,Tolouwi
230601AJ,230601,230601AJ,Willamaci
230601AK,230601,230601AK,Pela
230601AL,230601,230601AL,Tangga Baru
230601AM,230601,230601AM,NONTOTERA
230601AN,230601,230601AN,WARO
230602AA,230602,230602AA,Rato
230602AB,230602,230602AB,Sanolo
230602AC,230602,230602AC,Sondosia
230602AD,230602,230602AD,Bontokape
230602AE,230602,230602AE,Timu
230602AF,230602,230602AF,Leu
230602AG,230602,230602AG,Tambe
230602AH,230602,230602AH,Rasabou
230602AI,230602,230602AI,Kananga
230602AJ,230602,230602AJ,Nggembe
230602AK,230602,230602AK,Tumpu
230602AL,230602,230602AL,Rada
230602AM,230602,230602AM,DARUSSALAM
230602AN,230602,230602AN,KARA
230603AA,230603,230603AA,Nisa
230603AB,230603,230603AB,Tente
230603AC,230603,230603AC,Keli
230603AD,230603,230603AD,Tenga
230603AE,230603,230603AE,Naru
230603AF,230603,230603AF,Rabakodo
230603AG,230603,230603AG,Samili
230603AH,230603,230603AH,Kalampa
230603AI,230603,230603AI,Risa
230603AJ,230603,230603AJ,Pandai
230603AK,230603,230603AK,Donggobolo
230603AL,230603,230603AL,Dadibou
230603AM,230603,230603AM,Talabiu
230603AN,230603,230603AN,Wadu Wani
230603AO,230603,230603AO,Penapali
230604AA,230604,230604AA,Cenggu
230604AB,230604,230604AB,Ncera
230604AC,230604,230604AC,Lido
230604AD,230604,230604AD,Ngali
230604AE,230604,230604AE,Renda
230604AF,230604,230604AF,Runggu
230604AG,230604,230604AG,Soki
230604AH,230604,230604AH,Roka
230604AI,230604,230604AI,DIHA
230605AA,230605,230605AA,Maria
230605AB,230605,230605AB,Tarlawi
230605AC,230605,230605AC,Raba
230605AD,230605,230605AD,Pesa
230605AE,230605,230605AE,Ntori
230605AF,230605,230605AF,Kambilo
230605AG,230605,230605AG,Kombo
230605AH,230605,230605AH,Maria Utara
230605AI,230605,230605AI,Riamau
230606AA,230606,230606AA,Naru
230606AB,230606,230606AB,Rasabou
230606AC,230606,230606AC,Sari
230606AD,230606,230606AD,Boke
230606AE,230606,230606AE,Jia
230606AF,230606,230606AF,Bajopulau
230606AG,230606,230606AG,Bugis
230606AH,230606,230606AH,Nae
230606AI,230606,230606AI,Parangina
230606AJ,230606,230606AJ,Raioi
230606AK,230606,230606AK,Sangia
230606AL,230606,230606AL,Kowo
230606AM,230606,230606AM,Poja
230606AN,230606,230606AN,Tanah Putih
230606AO,230606,230606AO,Naru Barat
230606AP,230606,230606AP,Buncu
230606AQ,230606,230606AQ,Lamere
230606AR,230606,230606AR,OI MACI
230607AA,230607,230607AA,Ntoke
230607AB,230607,230607AB,Bala
230607AC,230607,230607AC,Tawali
230607AD,230607,230607AD,Sangiang
230607AE,230607,230607AE,Hidirasa
230607AF,230607,230607AF,Nunggi
230607AG,230607,230607AG,Wora
230607AH,230607,230607AH,Tadewa
230607AI,230607,230607AI,Nanga Wera
230607AJ,230607,230607AJ,Pai
230607AK,230607,230607AK,Oitui
230607AL,230607,230607AL,KALAJENA
230607AM,230607,230607AM,RANGGASOLO
230607AN,230607,230607AN,MANDALA
230608AA,230608,230608AA,Rora
230608AB,230608,230608AB,Palama
230608AC,230608,230608AC,Mbawa
230608AD,230608,230608AD,Oo
230608AE,230608,230608AE,Doridungga
230608AF,230608,230608AF,Kala
230608AG,230608,230608AG,Mpili
230608AH,230608,230608AH,Bumi Pajo
230608AI,230608,230608AI,NDANO NAE
230609AA,230609,230609AA,Kore
230609AB,230609,230609AB,Oi Saro
230609AC,230609,230609AC,Piong
230609AD,230609,230609AD,Boro
230609AE,230609,230609AE,Taloko
230609AF,230609,230609AF,Sandue
230610AA,230610,230610AA,Rato
230610AB,230610,230610AB,Melayu
230610AC,230610,230610AC,Mangge
230610AD,230610,230610AD,Kaleo
230610AE,230610,230610AE,Simpasai
230610AF,230610,230610AF,Soro
230610AG,230610,230610AG,Lanta
230610AH,230610,230610AH,Sumi
230610AI,230610,230610AI,Lanta Barat
230610AJ,230610,230610AJ,Nggelu
230610AK,230610,230610AK,Lambu
230610AL,230610,230610AL,Hidirasa
230610AM,230610,230610AM,Baku
230610AN,230610,230610AN,MONTA BARU
230610AO,230610,230610AO,SANGGA
230611AA,230611,230611AA,Labuhan Kananga
230611AB,230611,230611AB,Kawinda Nae
230611AC,230611,230611AC,Upt Sori Panihi Sp4
230611AD,230611,230611AD,Upt Sori Panihi Sp3
230611AE,230611,230611AE,Oi Panihi
230611AF,230611,230611AF,Kawinda Toi
230611AG,230611,230611AG,Upt Sori Panihi Sp1
230611AH,230611,230611AH,Upt Sori Panihi Sp2
230611AI,230611,230611AI,Oi Bura
230611AJ,230611,230611AJ,OI KATUPA
230611AK,230611,230611AK,UPT SORI PANIHI SP5
230611AL,230611,230611AL,RASABOU
230612AA,230612,230612AA,Tolowata
230612AB,230612,230612AB,Nipa
230612AC,230612,230612AC,Mawu
230612AD,230612,230612AD,Rite
230612AE,230612,230612AE,Talapiti
230612AF,230612,230612AF,Kole
230613AA,230613,230613AA,Dena
230613AB,230613,230613AB,Woro
230613AC,230613,230613AC,Campa
230613AD,230613,230613AD,Mpuri
230613AE,230613,230613AE,Rade
230613AF,230613,230613AF,Monggo
230613AG,230613,230613AG,Ndano
230613AH,230613,230613AH,Tonda
230613AI,230613,230613AI,Bolo
230613AJ,230613,230613AJ,Mada Wau
230613AK,230613,230613AK,Upt Mpuri
230613AL,230613,230613AL,NCANDI
230614AA,230614,230614AA,Upt Laju
230614AB,230614,230614AB,Laju
230614AC,230614,230614AC,Doro Oo
230614AD,230614,230614AD,Upt Waworada
230614AE,230614,230614AE,Waworada
230614AF,230614,230614AF,Karumbu
230614AG,230614,230614AG,Rupe
230614AH,230614,230614AH,Rompo
230614AI,230614,230614AI,Upt Doro Oo
230614AJ,230614,230614AJ,Kawuwu
230614AK,230614,230614AK,Kalodu
230614AL,230614,230614AL,Kangga
230614AM,230614,230614AM,Karampi
230614AN,230614,230614AN,Wadu Ruka
230614AO,230614,230614AO,Dumu
230614AP,230614,230614AP,SAMBANE
230614AQ,230614,230614AQ,SARAE RUMA
230614AR,230614,230614AR,PUSU
230615AA,230615,230615AA,Bajo
230615AB,230615,230615AB,Punti
230615AC,230615,230615AC,Kananta
230615AD,230615,230615AD,Sai
230615AE,230615,230615AE,Wadukopa
230615AF,230615,230615AF,Sampungu
230615AG,230615,230615AG,LEWINTANA
230616AA,230616,230616AA,Kuta
230616AB,230616,230616AB,Paradorato
230616AC,230616,230616AC,Kanca
230616AD,230616,230616AD,Lere
230616AE,230616,230616AE,Paradowane
230617AA,230617,230617AA,Kaboro
230617AB,230617,230617AB,Kuta
230617AC,230617,230617AC,Teta
230617AD,230617,230617AD,Sambori
230617AE,230617,230617AE,Kaowa
230617AF,230617,230617AF,LONDU
230618AA,230618,230618AA,Belo
230618AB,230618,230618AB,Roi
230618AC,230618,230618AC,Dore
230618AD,230618,230618AD,Nata
230618AE,230618,230618AE,Ntonggu
230618AF,230618,230618AF,Teke
230618AG,230618,230618AG,Tonggondoa
230618AH,230618,230618AH,Tonggorisa
230618AI,230618,230618AI,Panda
230618AJ,230618,230618AJ,RAGI
230618AK,230618,230618AK,PADOLO
230618AL,230618,230618AL,BRE
230701AA,230701,230701AA,BELO
230701AB,230701,230701AB,Beru
230701AC,230701,230701AC,Dasan Anyar
230701AD,230701,230701AD,Goa
230702AA,230702,230702AA,Dalam
230702AB,230702,230702AB,Menala
230702AC,230702,230702AC,Batu Putih
230702AD,230702,230702AD,Banjar
230702AE,230702,230702AE,Lalar Liang
230702AF,230702,230702AF,Labuan Lalar
230702AG,230702,230702AG,Kuang
230702AH,230702,230702AH,Labuan Kertasari
230702AI,230702,230702AI,Bugis
230702AJ,230702,230702AJ,Tamekan
230702AK,230702,230702AK,Sampir
230702AL,230702,230702AL,Seloto
230702AM,230702,230702AM,Telaga Bertong
230702AN,230702,230702AN,ARAB KENANGAN
230702AO,230702,230702AO,SERMONG
230703AA,230703,230703AA,Seteluk Tengah
230703AB,230703,230703AB,Meraran
230703AC,230703,230703AC,Air Suning
230703AD,230703,230703AD,Rempe
230703AE,230703,230703AE,Tapir
230703AF,230703,230703AF,Seteluk Atas
230703AG,230703,230703AG,Kelanir
230703AH,230703,230703AH,SERAN
230703AI,230703,230703AI,LOKA
230703AJ,230703,230703AJ,LAMUSUNG
230704AA,230704,230704AA,DESA BERU
230704AB,230704,230704AB,TEPAS
230704AC,230704,230704AC,Sapugara Bree
230704AD,230704,230704AD,Bangkat Monte
230704AE,230704,230704AE,RARAK RONGIS
230704AF,230704,230704AF,LAMUNTET
230704AG,230704,230704AG,MOTENG
230704AH,230704,230704AH,TEPAS SEPAKAT
230704AI,230704,230704AI,SEMINAR SALIT
230704AJ,230704,230704AJ,BANGKAT MONTEH
230705AA,230705,230705AA,Sekongkang Bawah
230705AB,230705,230705AB,Sekongkang Atas
230705AC,230705,230705AC,Tongo
230705AD,230705,230705AD,Ai Kangkung
230705AE,230705,230705AE,Tatar
230705AF,230705,230705AF,Talonang Baru
230705AG,230705,230705AG,UPT TONGO II SP.2
230705AH,230705,230705AH,KEMUNING
230706AA,230706,230706AA,Maluk
230706AB,230706,230706AB,Benete
230706AC,230706,230706AC,Bukit Damai
230706AD,230706,230706AD,Mantun
230706AE,230706,230706AE,Pasir Putih
230707AA,230707,230707AA,MURA
230707AB,230707,230707AB,KALIMANTONG
230707AC,230707,230707AC,LAMPOK
230707AD,230707,230707AD,MANEMENG
230707AE,230707,230707AE,MUJAHIDDIN
230707AF,230707,230707AF,MATAIYANG
230708AA,230708,230708AA,Senayan
230708AB,230708,230708AB,KIANTAR
230708AC,230708,230708AC,Poto Tano
230708AD,230708,230708AD,Upt Tambak Sari
230708AE,230708,230708AE,Mantar
230708AF,230708,230708AF,KOKAR LIAN
230708AG,230708,230708AG,TEBO
230708AH,230708,230708AH,TUA NANGA
230801AA,230801,230801AA,Sigar Penjalin
230801AB,230801,230801AB,Tegal Maja
230801AC,230801,230801AC,Jenggala
230801AD,230801,230801AD,Medana
230801AE,230801,230801AE,Teniga
230801AF,230801,230801AF,Sokong
230801AG,230801,230801AG,Tanjung
230802AA,230802,230802AA,Bentek
230802AB,230802,230802AB,Genggelang
230802AC,230802,230802AC,Rempek
230802AD,230802,230802AD,Gondang
230802AE,230802,230802AE,Sambik Bangkol
230803AA,230803,230803AA,Akar Akar
230803AB,230803,230803AB,Sukadana
230803AC,230803,230803AC,Anyar
230803AD,230803,230803AD,Senaru
230803AE,230803,230803AE,Bayan
230803AF,230803,230803AF,Loloan
230803AG,230803,230803AG,Mumbul Sari
230803AH,230803,230803AH,Sambik Elen
230803AI,230803,230803AI,Karang Bajo
230804AA,230804,230804AA,Malaka
230804AB,230804,230804AB,Gili Indah
230804AC,230804,230804AC,Pemenang Timur
230804AD,230804,230804AD,Pemenang Barat
230805AA,230805,230805AA,Kayangan
230805AB,230805,230805AB,Sesait
230805AC,230805,230805AC,Santong
230805AD,230805,230805AD,Gumantar
230805AE,230805,230805AE,Selengen
230805AF,230805,230805AF,Dangiang
230805AG,230805,230805AG,Pendua
230805AH,230805,230805AH,Salut
236001AA,236001,236001AA,Ampenan Selatan
236001AB,236001,236001AB,Ampenan Tengah
236001AC,236001,236001AC,Pejeruk
236001AD,236001,236001AD,Ampenan Utara
236001AE,236001,236001AE,Banjar
236001AF,236001,236001AF,Taman Sari
236001AG,236001,236001AG,Kebon Sari
236001AH,236001,236001AH,Pejarakan Karya
236001AI,236001,236001AI,Bintaro
236001AJ,236001,236001AJ,Dayan Peken
236002AA,236002,236002AA,Pagesangan
236002AB,236002,236002AB,Mataram Timur
236002AC,236002,236002AC,Pagesangan Barat
236002AD,236002,236002AD,Pagesangan Timur
236002AE,236002,236002AE,Pejanggik
236002AF,236002,236002AF,Punia
236002AG,236002,236002AG,Pagutan
236002AH,236002,236002AH,Pagutan Barat
236002AI,236002,236002AI,Pagutan Timur
236003AA,236003,236003AA,Cakranegara Selatan
236003AB,236003,236003AB,Cakranegara Barat
236003AC,236003,236003AC,Cakranegara Timur
236003AD,236003,236003AD,Cakranegara Utara
236003AE,236003,236003AE,Sayang Sayang
236003AF,236003,236003AF,Cakranegara Selatan Baru
236003AG,236003,236003AG,Cilinaya
236003AH,236003,236003AH,Sapta Marga
236003AI,236003,236003AI,Mayura
236003AJ,236003,236003AJ,Karang Taliwang
236004AA,236004,236004AA,Jempong Baru
236004AB,236004,236004AB,Tanjung Karang
236004AC,236004,236004AC,Karang Pule
236004AD,236004,236004AD,Tanjung Karang Permai
236004AE,236004,236004AE,Kekalik Jaya
236005AA,236005,236005AA,Dasan Agung Baru
236005AB,236005,236005AB,Gomong
236005AC,236005,236005AC,Dasan Agung
236005AD,236005,236005AD,Mataram Barat
236005AE,236005,236005AE,Monjok Barat
236005AF,236005,236005AF,Karang Baru
236005AG,236005,236005AG,Rembiga
236005AH,236005,236005AH,Monjok Timur
236005AI,236005,236005AI,Monjok
236006AA,236006,236006AA,Dasan Cermen
236006AB,236006,236006AB,Abian Tubuh Baru
236006AC,236006,236006AC,Babakan
236006AD,236006,236006AD,Turida
236006AE,236006,236006AE,Mandalika
236006AF,236006,236006AF,Bertais
236006AG,236006,236006AG,Selagalas
236101AA,236101,236101AA,Paruga
236101AB,236101,236101AB,Tanjung
236101AC,236101,236101AC,Sarae
236101AD,236101,236101AD,Nae
236101AE,236101,236101AE,Pane
236101AF,236101,236101AF,Dara
236102AA,236102,236102AA,Kumbe
236102AB,236102,236102AB,Lampe
236102AC,236102,236102AC,Dodu
236102AD,236102,236102AD,Nungga
236102AE,236102,236102AE,Kodo
236102AF,236102,236102AF,Lelamase
236102AG,236102,236102AG,Oi Foo
236103AA,236103,236103AA,Melayu
236103AB,236103,236103AB,Jatiwangi
236103AC,236103,236103AC,Jatibaru
236103AD,236103,236103AD,Kolo
236104AA,236104,236104AA,Rabangodu Selatan
236104AB,236104,236104AB,Rabangodu Utara
236104AC,236104,236104AC,Penaraga
236104AD,236104,236104AD,Rabadompu Barat
236104AE,236104,236104AE,Nitu
236104AF,236104,236104AF,Rontu
236104AG,236104,236104AG,Rabadompu Timur
236104AH,236104,236104AH,Kendo
236104AI,236104,236104AI,Penanae
236104AJ,236104,236104AJ,Rite
236104AK,236104,236104AK,Ntobo
236105AA,236105,236105AA,Panggi
236105AB,236105,236105AB,Mande
236105AC,236105,236105AC,Sadia
236105AD,236105,236105AD,Manggemaci
236105AE,236105,236105AE,Monggonao
236105AF,236105,236105AF,Lewirato
236105AG,236105,236105AG,Penatoi
236105AH,236105,236105AH,Sambinae
236105AI,236105,236105AI,Santi
236105AJ,236105,236105AJ,Matakando
240101AA,240101,240101AA,Kolorae
240101AB,240101,240101AB,Bolua
240101AC,240101,240101AC,Ledeke
240101AD,240101,240101AD,Ledeunu
240101AE,240101,240101AE,Ballu
240102AA,240102,240102AA,Ledeana
240102AB,240102,240102AB,Raenyale
240102AC,240102,240102AC,Nadawawi
240102AD,240102,240102AD,Raeloro
240102AE,240102,240102AE,Mebba
240102AF,240102,240102AF,Menia
240102AG,240102,240102AG,Raemadia
240102AH,240102,240102AH,Raedewa
240102AI,240102,240102AI,Teriwu
240102AJ,240102,240102AJ,Raenalulu
240102AK,240102,240102AK,Depe
240102AL,240102,240102AL,Raemude
240102AM,240102,240102AM,Raekore
240102AN,240102,240102AN,Jadu
240102AO,240102,240102AO,Ledekepaka
240102AP,240102,240102AP,Titinalede
240102AQ,240102,240102AQ,Delo
240102AR,240102,240102AR,Roboaba
240103AA,240103,240103AA,Bolou
240103AB,240103,240103AB,Keduru
240103AC,240103,240103AC,Bodae
240103AD,240103,240103AD,Lobodei
240103AE,240103,240103AE,Limaggu
240103AF,240103,240103AF,Loborai
240103AG,240103,240103AG,Kujiratu
240103AH,240103,240103AH,Eiada
240103AI,240103,240103AI,Huwaga
240103AJ,240103,240103AJ,Keliha
240110AA,240110,240110AA,Bokonusan
240110AB,240110,240110AB,Otan
240110AC,240110,240110AC,Uitao
240110AD,240110,240110AD,Huilelot
